vendorId,productId,date,window,window_order,hourSin,hourCos,weekdaySin,weekdayCos,isWeekend,isFestivalWindow,festivalType,forecastTemperatureC,forecastRainProbability,localityTier,hotspotDensityScore,availableStock,stockoutFlag,unitsSoldNextWindow,lag1,lag7,rolling7DayMean,rolling7DayStd,rolling28DayMean,sameSlot4WeekMean,recentTrend
V115,Combo_Pack,2026-02-28,evening,1,-1.0,-0.0,-0.9749,-0.2225,1,0,none,32.0,0.65,residential_budget,12,9.2,1,9.2,15.7,10.5,11.900000000000002,3.0112609165750315,12.180357142857144,7.9,0.9769828470898696
V115,Combo_Pack,2026-03-01,morning,0,0.866,-0.5,-0.7818,0.6235,1,0,none,31.9,0.39,residential_budget,12,25.2,0,20.0,9.2,14.0,11.807142857142859,3.0770776060097327,12.132142857142856,13.874999999999998,0.9732116573447162
V115,Combo_Pack,2026-03-01,evening,1,-1.0,-0.0,-0.7818,0.6235,1,0,none,31.9,0.39,residential_budget,12,14.6,0,13.8,20.0,12.6,12.235714285714286,3.75020145978999,12.233928571428573,8.0,1.000145964092833
V115,Combo_Pack,2026-03-02,morning,0,0.866,-0.5,0.0,1.0,0,0,none,34.3,0.08,residential_budget,12,16.1,0,12.9,13.8,15.9,12.321428571428571,3.772813390444969,12.296428571428573,15.325,1.0020331106593086
V115,Combo_Pack,2026-03-02,evening,1,-1.0,-0.0,0.0,1.0,0,0,none,34.3,0.08,residential_budget,12,11.6,0,9.8,12.9,13.9,12.107142857142858,3.6366646353945886,12.314285714285715,9.350000000000001,0.9831786542923434
V115,Combo_Pack,2026-03-03,morning,0,0.866,-0.5,0.7818,0.6235,0,0,none,36.0,0.28,residential_budget,12,14.8,0,14.4,9.8,12.6,11.814285714285715,3.6462535341312767,12.375,15.499999999999998,0.9546897546897547
V115,Combo_Pack,2026-03-03,evening,1,-1.0,-0.0,0.7818,0.6235,0,0,none,36.0,0.28,residential_budget,12,8.6,0,7.9,14.4,8.8,11.942857142857145,3.7073138286602894,12.339285714285714,9.725,0.9678726483357455
V115,Combo_Pack,2026-03-04,morning,0,0.866,-0.5,0.9749,-0.2225,0,0,none,34.8,0.3,residential_budget,12,17.6,0,16.1,7.9,14.2,11.87857142857143,3.7732211440886676,12.3125,15.75,0.9647570703408268
V115,Combo_Pack,2026-03-04,evening,1,-1.0,-0.0,0.9749,-0.2225,0,0,none,34.8,0.3,residential_budget,12,8.2,1,8.2,16.1,8.4,12.014285714285716,3.8953339232505293,12.373214285714287,10.174999999999999,0.9709914850627797
V115,Combo_Pack,2026-03-05,morning,0,0.866,-0.5,0.4339,-0.901,0,0,none,35.4,0.29,residential_budget,12,18.9,0,14.8,8.2,12.2,12.0,3.9099478650862207,12.360714285714286,15.850000000000001,0.9708176827506501
V115,Combo_Pack,2026-03-05,evening,1,-1.0,-0.0,0.4339,-0.901,0,0,none,35.4,0.29,residential_budget,12,11.5,1,11.5,14.8,8.3,12.185714285714285,3.9812748524247152,12.410714285714286,9.925,0.9818705035971221
V115,Combo_Pack,2026-03-06,morning,0,0.866,-0.5,-0.4339,-0.901,0,0,none,31.6,0.12,residential_budget,12,8.0,1,8.0,11.5,13.4,12.414285714285715,3.830014489399612,12.462500000000002,14.55,0.9961312508955437
V115,Combo_Pack,2026-03-06,evening,1,-1.0,-0.0,-0.4339,-0.901,0,0,none,31.6,0.12,residential_budget,12,11.1,0,8.7,8.0,6.1,12.028571428571428,3.9916120844800314,12.294642857142858,9.35,0.9783587509077705
V115,Combo_Pack,2026-03-07,morning,0,0.866,-0.5,-0.9749,-0.2225,1,0,none,35.7,0.37,residential_budget,12,12.3,1,12.3,8.7,15.7,12.214285714285714,3.7475853031512956,12.228571428571428,13.325000000000001,0.9988317757009346
V115,Combo_Pack,2026-03-07,evening,1,-1.0,-0.0,-0.9749,-0.2225,1,0,none,35.7,0.37,residential_budget,12,9.0,1,9.0,12.3,9.2,11.971428571428572,3.612037262655685,12.160714285714286,9.075,0.9844346549192363
V115,Combo_Pack,2026-03-08,morning,0,0.866,-0.5,-0.7818,0.6235,1,0,none,32.6,0.68,residential_budget,12,17.5,0,14.1,9.0,20.0,11.957142857142857,3.624216474625246,12.055357142857142,12.8,0.9918530588061029
V115,Combo_Pack,2026-03-08,evening,1,-1.0,-0.0,-0.7818,0.6235,1,0,none,32.6,0.68,residential_budget,12,10.0,0,9.6,14.1,13.8,11.535714285714286,2.8846029303760443,12.060714285714285,9.35,0.9564702398578622
V115,Combo_Pack,2026-03-09,morning,0,0.866,-0.5,0.0,1.0,0,0,none,32.5,0.27,residential_budget,12,17.7,0,15.3,9.6,12.9,11.235714285714284,2.84918534722772,12.019642857142857,12.299999999999999,0.9347793789927201
V115,Combo_Pack,2026-03-09,evening,1,-1.0,-0.0,0.0,1.0,0,0,none,32.5,0.27,residential_budget,12,14.9,0,12.4,15.3,9.8,11.407142857142858,3.0238702367646675,12.073214285714284,9.7,0.9448306463540899
V115,Combo_Pack,2026-03-10,morning,0,0.866,-0.5,0.7818,0.6235,0,0,none,37.2,0.24,residential_budget,12,19.4,0,16.8,12.4,14.4,11.592857142857143,2.997297317382979,12.096428571428573,12.425,0.9583702391496899
V115,Combo_Pack,2026-03-10,evening,1,-1.0,-0.0,0.7818,0.6235,0,0,none,37.2,0.24,residential_budget,12,11.4,0,9.7,16.8,7.9,11.764285714285714,3.2298147464991374,12.117857142857144,9.924999999999999,0.9708222811671087
V115,Combo_Pack,2026-03-11,morning,0,0.866,-0.5,0.9749,-0.2225,0,0,none,32.6,0.11,residential_budget,12,19.0,0,14.8,9.7,16.1,11.892857142857142,3.097260398807625,12.076785714285716,14.625,0.9847700724530531
V115,Combo_Pack,2026-03-11,evening,1,-1.0,-0.0,0.9749,-0.2225,0,0,none,32.6,0.11,residential_budget,12,8.3,1,8.3,14.8,8.2,11.799999999999999,2.978641920793381,12.039285714285715,10.175,0.9801245921091664
V115,Combo_Pack,2026-03-12,morning,0,0.866,-0.5,0.4339,-0.901,0,0,none,37.1,0.33,residential_budget,12,24.8,0,19.6,8.3,14.8,11.807142857142859,2.9694506836513304,12.017857142857144,15.25,0.9824665676077267
V115,Combo_Pack,2026-03-12,evening,1,-1.0,-0.0,0.4339,-0.901,0,0,none,37.1,0.33,residential_budget,12,9.3,1,9.3,19.6,11.5,12.15,3.5599805531015933,12.126785714285715,10.0,1.001914298336033
V115,Combo_Pack,2026-03-13,morning,0,0.866,-0.5,-0.4339,-0.901,0,0,none,35.6,0.12,residential_budget,12,18.5,0,17.6,9.3,8.0,11.992857142857144,3.6385678259688676,12.116071428571429,16.625,0.9898305084745763
V115,Combo_Pack,2026-03-13,evening,1,-1.0,-0.0,-0.4339,-0.901,0,0,none,35.6,0.12,residential_budget,12,7.7,1,7.7,17.6,8.7,12.678571428571429,3.7316069072036635,12.141071428571431,9.925,1.0442712163553463
V115,Combo_Pack,2026-03-14,morning,0,0.866,-0.5,-0.9749,-0.2225,1,0,none,30.3,0.3,residential_budget,12,17.4,1,17.4,7.7,12.3,12.60714285714286,3.8220945296272535,12.135714285714286,17.2,1.0388463802236612
V115,Combo_Pack,2026-03-14,evening,1,-1.0,-0.0,-0.9749,-0.2225,1,0,none,30.3,0.3,residential_budget,12,10.5,1,10.5,17.4,9.0,12.971428571428572,4.028060913798933,12.128571428571428,8.75,1.0694935217903416
V115,Combo_Pack,2026-03-15,morning,0,0.866,-0.5,-0.7818,0.6235,1,0,none,36.3,0.27,residential_budget,12,11.7,1,11.7,10.5,14.1,13.078571428571427,3.9331292242317017,12.116071428571429,17.35,1.0794399410464257
V115,Combo_Pack,2026-03-15,evening,1,-1.0,-0.0,-0.7818,0.6235,1,0,none,36.3,0.27,residential_budget,12,15.3,0,12.4,11.7,9.6,12.907142857142858,3.937485391565432,12.0375,8.95,1.0722444741136332
V115,Combo_Pack,2026-03-16,morning,0,0.866,-0.5,0.0,1.0,0,0,none,34.5,0.27,residential_budget,12,19.2,0,15.6,12.4,15.3,13.10714285714286,3.826117591524834,12.108928571428573,16.575000000000003,1.0824362188467778
V115,Combo_Pack,2026-03-16,evening,1,-1.0,-0.0,0.0,1.0,0,0,none,34.5,0.27,residential_budget,12,6.3,1,6.3,15.6,12.4,13.12857142857143,3.8401579637839327,12.132142857142856,9.975000000000001,1.0821312923167503
V115,Combo_Pack,2026-03-17,morning,0,0.866,-0.5,0.7818,0.6235,0,0,none,32.0,0.28,residential_budget,12,8.1,1,8.1,6.3,16.8,12.692857142857141,4.253046742443183,12.075,15.575,1.0511682934043183
V115,Combo_Pack,2026-03-17,evening,1,-1.0,-0.0,0.7818,0.6235,0,0,none,32.0,0.28,residential_budget,12,13.1,0,11.2,8.1,9.7,12.071428571428571,4.242355762731646,12.06607142857143,9.225,1.0004439840165753
V115,Combo_Pack,2026-03-18,morning,0,0.866,-0.5,0.9749,-0.2225,0,0,none,35.3,0.27,residential_budget,12,15.4,0,12.6,11.2,14.8,12.178571428571429,4.1965514361251355,12.105357142857144,13.2,1.0060480896887445
V115,Combo_Pack,2026-03-18,evening,1,-1.0,-0.0,0.9749,-0.2225,0,0,none,35.3,0.27,residential_budget,12,8.8,0,8.1,12.6,8.3,12.02142857142857,4.1315258070724274,12.05,10.1,0.9976289270895079
V115,Combo_Pack,2026-03-19,morning,0,0.866,-0.5,0.4339,-0.901,0,0,none,28.5,0.16,residential_budget,12,12.6,1,12.6,8.1,19.6,12.007142857142856,4.145704781079824,11.980357142857143,11.999999999999998,1.0022358026531524
V115,Combo_Pack,2026-03-19,evening,1,-1.0,-0.0,0.4339,-0.901,0,0,none,28.5,0.16,residential_budget,12,9.7,0,9.6,12.6,9.3,11.507142857142856,3.5369400694590567,12.005357142857141,9.5,0.9585006693440429
V115,Combo_Pack,2026-03-20,morning,0,0.866,-0.5,-0.4339,-0.901,0,0,none,36.6,0.21,residential_budget,12,14.5,1,14.5,9.6,17.6,11.528571428571428,3.5234224121591606,11.946428571428571,12.225,0.9650224215246637
V115,Combo_Pack,2026-03-20,evening,1,-1.0,-0.0,-0.4339,-0.901,0,0,none,36.6,0.21,residential_budget,12,9.4,1,9.4,14.5,7.7,11.307142857142859,3.1945781678227334,11.994642857142859,8.8,0.9426827452731874
V115,Combo_Pack,2026-03-21,morning,0,0.866,-0.5,-0.9749,-0.2225,1,0,none,33.8,0.52,residential_budget,12,11.8,1,11.8,9.4,17.4,11.428571428571427,3.0770686778737373,11.964285714285714,11.95,0.9552238805970149
V115,Combo_Pack,2026-03-21,evening,1,-1.0,-0.0,-0.9749,-0.2225,1,0,none,33.8,0.52,residential_budget,12,12.5,1,12.5,11.8,10.5,11.028571428571428,2.5619789741011245,11.967857142857143,9.575,0.9215159653834676
V115,Combo_Pack,2026-03-22,morning,0,0.866,-0.5,-0.7818,0.6235,1,0,none,34.1,0.31,residential_budget,12,15.5,1,15.5,12.5,11.7,11.171428571428573,2.5858873113136953,12.00357142857143,12.875,0.9306753942279083
V115,Combo_Pack,2026-03-22,evening,1,-1.0,-0.0,-0.7818,0.6235,1,0,none,34.1,0.31,residential_budget,12,10.5,1,10.5,15.5,12.4,11.442857142857141,2.83324067937278,12.030357142857143,9.9,0.9511652070654593
V115,Combo_Pack,2026-03-23,morning,0,0.866,-0.5,0.0,1.0,0,0,none,31.3,0.14,residential_budget,12,16.6,0,15.9,10.5,15.6,11.307142857142855,2.829369129387266,11.992857142857144,13.600000000000001,0.9428231089934482
V115,Combo_Pack,2026-03-23,evening,1,-1.0,-0.0,0.0,1.0,0,0,none,31.3,0.14,residential_budget,12,8.6,0,8.2,15.9,6.3,11.328571428571427,2.865290580358316,11.992857142857144,10.5,0.9446098868374031
V115,Combo_Pack,2026-03-24,morning,0,0.866,-0.5,0.7818,0.6235,0,0,none,36.9,0.38,residential_budget,12,10.9,1,10.9,8.2,8.1,11.464285714285714,2.645346318132491,11.891071428571427,14.425,0.9641087250337889
V115,Combo_Pack,2026-03-24,evening,1,-1.0,-0.0,0.7818,0.6235,0,0,none,36.9,0.38,residential_budget,12,7.4,1,7.4,10.9,11.2,11.664285714285713,2.4715635483689984,11.860714285714286,10.15,0.9834387232761215
V115,Combo_Pack,2026-03-25,morning,0,0.866,-0.5,0.9749,-0.2225,0,0,none,32.9,0.33,residential_budget,12,13.5,1,13.5,7.4,12.6,11.392857142857142,2.7224039958249215,11.835714285714287,13.525,0.9625829812914904
V115,Combo_Pack,2026-03-25,evening,1,-1.0,-0.0,0.9749,-0.2225,0,0,none,32.9,0.33,residential_budget,12,15.2,0,13.4,13.5,8.1,11.457142857142857,2.7634188094611174,11.823214285714286,9.649999999999999,0.969037909681317
V115,Combo_Pack,2026-03-26,morning,0,0.866,-0.5,0.4339,-0.901,0,0,none,33.5,0.08,residential_budget,12,9.3,1,9.3,13.4,12.6,11.835714285714287,2.627841214866193,11.9125,13.95,0.9935541897766453
V115,Combo_Pack,2026-03-26,evening,1,-1.0,-0.0,0.4339,-0.901,0,0,none,33.5,0.08,residential_budget,12,15.3,0,12.4,9.3,9.6,11.6,2.7009969669336167,11.860714285714284,9.875,0.9780186690755798
V115,Combo_Pack,2026-03-27,morning,0,0.866,-0.5,-0.4339,-0.901,0,0,none,31.6,0.08,residential_budget,12,13.1,1,13.1,12.4,14.5,11.799999999999999,2.6445880877456385,11.933928571428572,12.399999999999999,0.9887774951369145
V115,Combo_Pack,2026-03-27,evening,1,-1.0,-0.0,-0.4339,-0.901,0,0,none,31.6,0.08,residential_budget,12,13.7,0,12.4,13.1,9.4,11.7,2.5597475837097052,11.928571428571429,10.35,0.9808383233532934
V115,Combo_Pack,2026-03-28,morning,0,0.866,-0.5,-0.9749,-0.2225,1,0,none,36.4,0.26,residential_budget,12,21.6,0,18.4,12.4,11.8,11.914285714285715,2.4766159116072783,12.04107142857143,11.7,0.989470562064363
V115,Combo_Pack,2026-03-28,evening,1,-1.0,-0.0,-0.9749,-0.2225,1,0,none,36.4,0.26,residential_budget,12,10.6,1,10.6,18.4,12.5,12.385714285714286,3.021425324083148,12.089285714285714,11.4,1.0245199409158052
V115,Combo_Pack,2026-03-29,morning,0,0.866,-0.5,-0.7818,0.6235,1,0,none,35.9,0.08,residential_budget,12,20.5,0,20.4,10.6,15.5,12.25,3.0583429399695365,12.114285714285716,13.575,1.011202830188679
V115,Combo_Pack,2026-03-29,evening,1,-1.0,-0.0,-0.7818,0.6235,1,0,none,35.9,0.08,residential_budget,12,13.4,0,13.1,20.4,10.5,12.6,3.676746053028615,12.121428571428572,12.200000000000001,1.0394814378314672
V115,Combo_Pack,2026-03-30,morning,0,0.866,-0.5,0.0,1.0,0,0,none,33.6,0.13,residential_budget,12,15.5,1,15.5,13.1,15.9,12.785714285714286,3.6278531780267294,12.108928571428569,15.299999999999999,1.0558914614363666
V115,Combo_Pack,2026-03-30,evening,1,-1.0,-0.0,0.0,1.0,0,0,none,33.6,0.13,residential_budget,12,16.1,0,12.8,15.5,8.2,12.757142857142856,3.6029292112250637,12.155357142857142,12.125,1.0495078595563392
V115,Combo_Pack,2026-03-31,morning,0,0.866,-0.5,0.7818,0.6235,0,0,none,34.4,0.08,residential_budget,12,13.5,1,13.5,12.8,10.9,13.085714285714287,3.356705606315883,12.208928571428572,16.849999999999998,1.0718151235922189
V115,Combo_Pack,2026-03-31,evening,1,-1.0,-0.0,0.7818,0.6235,0,0,none,34.4,0.08,residential_budget,12,13.8,0,11.1,13.5,7.4,13.271428571428572,3.2978847699766445,12.192857142857145,12.225,1.0884592852958406
V115,Combo_Pack,2026-04-01,morning,0,0.866,-0.5,0.9749,-0.2225,0,0,none,35.5,0.3,residential_budget,12,19.6,0,16.0,11.1,13.5,13.535714285714286,2.9174823558512295,12.25,16.95,1.1049562682215743
V115,Combo_Pack,2026-04-01,evening,1,-1.0,-0.0,0.9749,-0.2225,0,0,none,35.5,0.3,residential_budget,12,12.8,0,9.8,16.0,13.4,13.714285714285714,2.9907182422280347,12.248214285714287,11.9,1.1196967487972005
V115,Combo_Pack,2026-04-02,morning,0,0.866,-0.5,0.4339,-0.901,0,0,none,34.4,0.46,residential_budget,12,7.9,1,7.9,9.8,9.3,13.457142857142856,3.169254774260941,12.276785714285714,16.35,1.0961454545454545
V115,Combo_Pack,2026-04-02,evening,1,-1.0,-0.0,0.4339,-0.901,0,0,none,34.4,0.46,residential_budget,12,10.9,0,9.7,7.9,12.4,13.357142857142858,3.328597368195857,12.153571428571428,11.7,1.0990302674111079
V115,Combo_Pack,2026-04-03,morning,0,0.866,-0.5,-0.4339,-0.901,0,0,none,34.6,0.1,residential_budget,12,21.0,0,16.2,9.7,13.1,13.164285714285715,3.463792306541646,12.121428571428572,13.225,1.0860341779611078
V115,Combo_Pack,2026-04-03,evening,1,-1.0,-0.0,-0.4339,-0.901,0,0,none,34.6,0.1,residential_budget,12,15.5,0,13.0,16.2,12.4,13.385714285714286,3.557193609241184,12.267857142857142,10.85,1.0911208151382825
V115,Combo_Pack,2026-04-04,morning,0,0.866,-0.5,-0.9749,-0.2225,1,0,none,31.9,0.36,residential_budget,12,17.5,0,17.0,13.0,18.4,13.428571428571429,3.548006714812078,12.344642857142857,13.4,1.0878055836829164
V115,Combo_Pack,2026-04-04,evening,1,-1.0,-0.0,-0.9749,-0.2225,1,0,none,31.9,0.36,residential_budget,12,10.0,1,10.0,17.0,10.6,13.328571428571427,3.4143201984556706,12.428571428571429,10.9,1.072413793103448
V115,Combo_Pack,2026-04-05,morning,0,0.866,-0.5,-0.7818,0.6235,1,0,none,28.7,0.1,residential_budget,12,16.1,1,16.1,10.0,20.4,13.285714285714286,3.4547307905486337,12.446428571428571,14.275,1.0674318507890963
V115,Combo_Pack,2026-04-05,evening,1,-1.0,-0.0,-0.7818,0.6235,1,0,none,28.7,0.1,residential_budget,12,11.8,1,11.8,16.1,13.1,12.978571428571428,2.9239537435646032,12.482142857142858,10.625,1.0397711015736766
V115,Combo_Pack,2026-04-06,morning,0,0.866,-0.5,0.0,1.0,0,0,none,36.2,0.18,residential_budget,12,17.3,0,16.3,11.8,15.5,12.885714285714286,2.9403969231948994,12.521428571428572,14.3,1.029092983456931
V115,Combo_Pack,2026-04-06,evening,1,-1.0,-0.0,0.0,1.0,0,0,none,36.2,0.18,residential_budget,12,11.8,1,11.8,16.3,12.8,12.942857142857141,3.0022336007390495,12.539285714285715,11.125,1.0321845628026203
V115,Combo_Pack,2026-04-07,morning,0,0.866,-0.5,0.7818,0.6235,0,0,none,31.7,0.26,residential_budget,12,16.6,0,13.9,11.8,13.5,12.87142857142857,3.017749689224266,12.528571428571428,16.400000000000002,1.0273660205245152
V115,Combo_Pack,2026-04-07,evening,1,-1.0,-0.0,0.7818,0.6235,0,0,none,31.7,0.26,residential_budget,12,9.7,1,9.7,13.9,11.1,12.9,3.0260408253893467,12.476785714285715,11.65,1.033920137398025
V115,Combo_Pack,2026-04-08,morning,0,0.866,-0.5,0.9749,-0.2225,0,0,none,37.8,0.3,residential_budget,12,9.7,1,9.7,9.7,16.0,12.799999999999999,3.1120114692294036,12.476785714285713,15.825000000000001,1.0259052526119938
V115,Combo_Pack,2026-04-08,evening,1,-1.0,-0.0,0.9749,-0.2225,0,0,none,37.8,0.3,residential_budget,12,8.9,1,8.9,9.7,9.8,12.35,3.0688885484938844,12.385714285714286,10.825,0.997116493656286
V115,Combo_Pack,2026-04-09,morning,0,0.866,-0.5,0.4339,-0.901,0,0,none,32.6,0.53,residential_budget,12,12.2,1,12.2,8.9,7.9,12.285714285714286,3.1351253545928537,12.396428571428572,14.0,0.9910688562373956
V115,Combo_Pack,2026-04-09,evening,1,-1.0,-0.0,0.4339,-0.901,0,0,none,32.6,0.53,residential_budget,12,12.2,0,11.2,12.2,9.7,12.592857142857143,2.8720039333898146,12.264285714285716,10.55,1.026790914385556
V115,Combo_Pack,2026-04-10,morning,0,0.866,-0.5,-0.4339,-0.901,0,0,none,35.5,0.04,residential_budget,12,11.3,0,10.9,11.2,16.2,12.7,2.7823620292008067,12.298214285714284,13.025,1.0326702482938872
V115,Combo_Pack,2026-04-10,evening,1,-1.0,-0.0,-0.4339,-0.901,0,0,none,35.5,0.04,residential_budget,12,11.0,0,8.9,10.9,13.0,12.321428571428571,2.625665797301868,12.178571428571429,10.4,1.0117302052785924
V115,Combo_Pack,2026-04-11,morning,0,0.866,-0.5,-0.9749,-0.2225,1,0,none,36.2,0.41,residential_budget,12,16.0,0,14.6,8.9,17.0,12.028571428571428,2.7689010792755253,12.200000000000001,11.674999999999999,0.9859484777517563
V115,Combo_Pack,2026-04-11,evening,1,-1.0,-0.0,-0.9749,-0.2225,1,0,none,36.2,0.41,residential_budget,12,8.1,1,8.1,14.6,10.0,11.857142857142858,2.498527038604415,12.150000000000002,9.675,0.9758965314520869
V115,Combo_Pack,2026-04-12,morning,0,0.866,-0.5,-0.7818,0.6235,1,0,none,32.5,0.2,residential_budget,12,14.6,1,14.6,8.1,16.1,11.721428571428572,2.653931357128823,12.107142857142858,11.85,0.968141592920354
V115,Combo_Pack,2026-04-12,evening,1,-1.0,-0.0,-0.7818,0.6235,1,0,none,32.5,0.2,residential_budget,12,16.2,0,13.0,14.6,11.8,11.614285714285714,2.488699735529854,12.158928571428572,9.275,0.9552063445439859
V115,Combo_Pack,2026-04-13,morning,0,0.866,-0.5,0.0,1.0,0,0,none,32.4,0.26,residential_budget,12,10.6,1,10.6,13.0,16.3,11.7,2.5161019913288927,12.169642857142858,13.075,0.9614086573734408
V115,Combo_Pack,2026-04-13,evening,1,-1.0,-0.0,0.0,1.0,0,0,none,32.4,0.26,residential_budget,12,8.9,1,8.9,10.6,11.8,11.292857142857144,2.1488688565469416,12.080357142857142,10.3,0.9348115299334814
V115,Combo_Pack,2026-04-14,morning,0,0.866,-0.5,0.7818,0.6235,0,1,publicHoliday,33.6,0.23,residential_budget,12,17.1,1,17.1,8.9,13.9,11.085714285714285,2.2342980804019668,12.126785714285715,12.674999999999999,0.9141510823148283
V115,Combo_Pack,2026-04-14,evening,1,-1.0,-0.0,0.7818,0.6235,0,1,publicHoliday,33.6,0.23,residential_budget,12,15.2,0,13.2,17.1,9.7,11.314285714285715,2.666272864695395,12.2875,9.725,0.920796395872693
V115,Combo_Pack,2026-04-15,morning,0,0.866,-0.5,0.9749,-0.2225,0,0,none,34.5,0.3,residential_budget,12,18.5,0,15.4,13.2,9.7,11.564285714285715,2.6673545358238773,12.323214285714286,14.225,0.9384147225039849
V115,Combo_Pack,2026-04-15,evening,1,-1.0,-0.0,0.9749,-0.2225,0,0,none,34.5,0.3,residential_budget,12,8.5,1,8.5,15.4,8.9,11.971428571428572,2.792966047172669,12.373214285714287,10.8,0.9675277817866935
V115,Combo_Pack,2026-04-16,morning,0,0.866,-0.5,0.4339,-0.901,0,0,none,32.0,0.08,residential_budget,12,14.5,1,14.5,8.5,12.2,11.942857142857141,2.828621378180347,12.380357142857145,14.424999999999999,0.9646617625847393
V115,Combo_Pack,2026-04-16,evening,1,-1.0,-0.0,0.4339,-0.901,0,0,none,32.0,0.08,residential_budget,12,11.4,0,11.1,14.5,11.2,12.107142857142858,2.9103170024835845,12.414285714285715,10.899999999999999,0.975258918296893
V115,Combo_Pack,2026-04-17,morning,0,0.866,-0.5,-0.4339,-0.901,0,0,none,34.4,0.13,residential_budget,12,17.7,0,15.9,11.1,10.9,12.1,2.9128363127054304,12.44107142857143,14.399999999999999,0.9725850437778095
V115,Combo_Pack,2026-04-17,evening,1,-1.0,-0.0,-0.4339,-0.901,0,0,none,34.4,0.13,residential_budget,12,7.4,1,7.4,15.9,8.9,12.457142857142857,3.057327713421105,12.466071428571428,10.424999999999999,0.9992837702334909
V115,Combo_Pack,2026-04-18,morning,0,0.866,-0.5,-0.9749,-0.2225,1,0,none,36.9,0.35,residential_budget,12,11.9,1,11.9,7.4,14.6,12.35,3.213852229621974,12.430357142857144,15.725000000000001,0.9935354115787961
V115,Combo_Pack,2026-04-18,evening,1,-1.0,-0.0,-0.9749,-0.2225,1,0,none,36.9,0.35,residential_budget,12,11.4,1,11.4,11.9,8.1,12.157142857142858,3.1488005740194214,12.432142857142859,10.05,0.9778799195633439
V115,Combo_Pack,2026-04-19,morning,0,0.866,-0.5,-0.7818,0.6235,1,0,none,33.8,0.5,residential_budget,12,14.2,1,14.2,11.4,14.6,12.392857142857142,2.9382004659352217,12.4125,14.425,0.9984174938857718
V115,Combo_Pack,2026-04-19,evening,1,-1.0,-0.0,-0.7818,0.6235,1,0,none,33.8,0.5,residential_budget,12,10.7,1,10.7,14.2,13.0,12.364285714285716,2.9169549831333277,12.389285714285716,9.6,0.9979821274142404
V115,Combo_Pack,2026-04-20,morning,0,0.866,-0.5,0.0,1.0,0,0,none,32.0,0.19,residential_budget,12,18.9,0,16.2,10.7,10.6,12.200000000000001,2.9430491775603143,12.392857142857144,14.125,0.9844380403458213
V115,Combo_Pack,2026-04-20,evening,1,-1.0,-0.0,0.0,1.0,0,0,none,32.0,0.19,residential_budget,12,8.4,1,8.4,16.2,8.9,12.599999999999998,3.0859483020745655,12.398214285714285,10.15,1.016275385280138
V115,Combo_Pack,2026-04-21,morning,0,0.866,-0.5,0.7818,0.6235,0,0,none,34.6,0.56,residential_budget,12,12.7,1,12.7,8.4,17.1,12.564285714285715,3.134573248553848,12.401785714285714,14.55,1.013102951763859
V115,Combo_Pack,2026-04-21,evening,1,-1.0,-0.0,0.7818,0.6235,0,0,none,34.6,0.56,residential_budget,12,8.4,0,6.7,12.7,13.2,12.25,2.8527314845734955,12.433928571428572,9.475,0.9852075254918856
V115,Combo_Pack,2026-04-22,morning,0,0.866,-0.5,0.9749,-0.2225,0,0,none,33.2,0.23,residential_budget,12,10.8,1,10.8,6.7,15.4,11.785714285714286,3.194672763513354,12.421428571428573,13.75,0.948821161587119
V115,Combo_Pack,2026-04-22,evening,1,-1.0,-0.0,0.9749,-0.2225,0,0,none,33.2,0.23,residential_budget,12,10.5,0,10.3,10.8,8.5,11.457142857142857,3.026476571784495,12.373214285714285,9.3,0.9259633424736615
V115,Combo_Pack,2026-04-23,morning,0,0.866,-0.5,0.4339,-0.901,0,0,none,35.2,0.13,residential_budget,12,13.5,1,13.5,10.3,14.5,11.585714285714285,2.927812820534793,12.317857142857141,13.475,0.9405624818788055
V115,Combo_Pack,2026-04-23,evening,1,-1.0,-0.0,0.4339,-0.901,0,0,none,35.2,0.13,residential_budget,12,11.6,0,10.6,13.5,11.1,11.514285714285714,2.8627198317622393,12.392857142857142,9.025,0.929106628242075
V115,Combo_Pack,2026-04-24,morning,0,0.866,-0.5,-0.4339,-0.901,0,0,none,33.0,0.35,residential_budget,12,10.6,1,10.6,10.6,15.9,11.47857142857143,2.8713916677963143,12.360714285714286,13.3,0.9286333429644612
V115,Combo_Pack,2026-04-24,evening,1,-1.0,-0.0,-0.4339,-0.901,0,0,none,33.0,0.35,residential_budget,12,14.6,0,13.2,10.6,7.4,11.1,2.5780135465419574,12.31607142857143,9.0,0.9012614180078293
V115,Combo_Pack,2026-04-25,morning,0,0.866,-0.5,-0.9749,-0.2225,1,0,none,32.9,0.03,residential_budget,12,21.0,0,19.4,13.2,11.9,11.514285714285714,2.3973886892768377,12.330357142857144,11.9,0.9338160753077479
V115,Combo_Pack,2026-04-25,evening,1,-1.0,-0.0,-0.9749,-0.2225,1,0,none,32.9,0.03,residential_budget,12,14.1,1,14.1,19.4,11.4,12.049999999999999,3.1953692455465283,12.348214285714286,10.2,0.9758496023138105
V115,Combo_Pack,2026-04-26,morning,0,0.866,-0.5,-0.7818,0.6235,1,0,none,32.5,0.2,residential_budget,12,21.8,0,19.9,14.1,14.2,12.242857142857144,3.234362209323327,12.410714285714288,13.575000000000001,0.9864748201438848
